review_text,label,source,paper_id
"I found the core idea here pretty intuitive, and honestly a bit overdue. If you are going to use early-layer [CLS] attention as the signal for token pruning, then yes, giving the early layers some actual task pressure makes sense. In that sense the paper’s main claim landed for me quickly. The plots in Fig. 1 and later the ablations around early exits support the story reasonably well. I also appreciated that the method is conceptually simple rather than yet another complicated token scoring gadget.

That said, after reading this twice, I’m still not fully convinced the paper cleanly separates “multi-exit helps representation learning” from “multi-exit specifically improves token scoring reliability.” The argument on p. 3–4 is plausible, but the evidence feels somewhat indirect. Eq. (6) and the surrounding text describe the auxiliary loss and self-distillation, but I wanted a more direct analysis of whether the [CLS]-attention ranking actually aligns better with leave-one-out token importance or some perturbation-based metric. Right now the paper mostly shows end-task accuracy/FLOPs improvements, which is necessary but not sufficient for the mechanistic claim.

I also found some details underexplained. On p. 5, around the implementation of exits, it seems the exits are used only in training and removed at inference, but the wording is a bit slippery. If so, good, but then the exact training overhead should be reported more explicitly. Table 1 focuses on inference efficiency, which is fair, but in practice training cost matters here because you are adding multiple heads plus distillation. Maybe I missed it.

The empirical results are solid overall. Table 2 and Table 3 look competitive, especially at more aggressive reduction ratios, and that is exactly where these methods often fall apart. I liked that. Still, I’m not entirely sure the comparisons are perfectly apples-to-apples. Some baselines seem adapted from prior codebases with different schedules/augmentations, and the appendix needs to be very explicit there. In my experience, token pruning papers are extremely sensitive to recipe details.

A smaller issue: the writing is occasionally a bit too cute (“simple romance,” “newfound chemistry”). I get the intent, but for a conference paper it sometimes undercuts an otherwise technically serious contribution.

Overall I think this is a meaningful and practically useful paper, though not a huge conceptual leap. My leaning is positive, but I would want the camera-ready (or rebuttal) to clarify the causal evidence for the token-scoring story and the true training-time cost.",1,adversarial_gpt,gJeYtRuguR
"I had to read this twice, partly because the core claim is interesting and partly because the presentation is pretty hard to follow. The idea of using TRUST-TECH to systematically traverse to multiple local optima during one training run is, at least on paper, novel for deep nets. I’ve seen a lot of “find diverse minima / cheap ensembles” papers over the years, and this one is trying to do something more deterministic than the usual cyclic LR / snapshot / mode connectivity story. I appreciate that.

That said, I’m not convinced the paper really delivers on its strongest claims. The biggest red flag is the experimental framing around “20% improvement” on CIFAR-10 and “15%” on CIFAR-100 in the abstract. Looking at Table 2 (and I think also Table 3), this seems to be relative error reduction rather than absolute accuracy gain, which is a very different thing. As written, it reads much more dramatic than it is. I find that a bit slippery.

Technically, the DSP component is also under-explained. The discussion around the dynamic search paths on p. 4–5 is intuitive, but I never felt I got a clean algorithmic understanding of what is actually guaranteed versus heuristic. Eq. (7) and the surrounding text are especially dense, and I’m not entirely sure how the method avoids just becoming a complicated perturb-and-retrain procedure. The claim that the computation graph remains constant with only minor GPU overhead is nice, but where is the actual accounting? I wanted a wall-clock and memory comparison against standard baselines, not just conceptual statements.

I also struggled with the notion of “high-quality local optimal solutions.” Are these truly distinct basins, or just nearby points found along a path induced by the same training trajectory? Figure 3 suggests some diversity, but not enough to support the stronger narrative. In my experience, ensemble gains often come from fairly mundane diversity effects, and the paper does not convincingly isolate what TRUST-TECH specifically contributes beyond generating several checkpoints with some structured perturbation.

The paper is promising, and I do think there is something here. But right now it feels oversold and under-validated. I would have liked stronger comparisons to snapshot ensembles, SWA/SWAG-style basins, and modern cheap ensemble methods, plus clearer ablations on DSP itself. My leaning is weak reject: interesting idea, but the evidence and exposition are not at top-conference level yet.",1,adversarial_gpt,1cEEqSp9kXV
"I thought this was a strong paper overall, and honestly one of the more interesting “multilingual self-supervised speech” submissions I’ve read in a while. The core idea is quite simple—take wav2vec 2.0 and pretrain it jointly on raw speech from multiple languages—but the empirical results are good enough that I don’t think simplicity is a criticism here. In fact, Table 1 and Table 3 are pretty convincing. The CommonVoice gains are large, and the low-resource transfer story seems real rather than cherry-picked.

What I particularly liked is that the paper does not just report downstream ASR numbers and stop there. The analysis of shared quantized units across languages (I think this is around Figure 4 / the later analysis section) is actually useful. A lot of multilingual papers hand-wave about “shared representations,” but here there is at least some attempt to inspect whether the codebook usage aligns with language relatedness. That said, I wanted more. After reading that section twice, I still wasn’t fully sure whether the observed sharing is genuinely linguistic or partly an artifact of acoustic/domain overlap in CommonVoice. I might be wrong, but the paper seems a bit too quick to interpret this as language-structure sharing.

I also found some of the comparisons slightly slippery. The “best known results” claim in the abstract is flashy, maybe too flashy. On page 5/6 (where the CommonVoice results are discussed), I wanted a cleaner accounting of supervision, model size, and data balance across baselines. Some baselines are monolingual, some multilingual, some use different decoding setups; this is all normal, but then the framing should be more careful. Otherwise it reads a little like marketing.

The methodology itself is sound. Equation (1)-style wav2vec objectives are standard by now, so the novelty is mostly in the multilingual setup and shared quantization, but I think that is enough for a conference paper. Figure 1 is clear. The BABEL results also matter because they suggest this is not only a CommonVoice effect.

One thing I was missing: more ablations on language sampling and imbalance. In my experience, multilingual training lives or dies on this. How sensitive is XLSR to high-resource languages dominating the codebook? The paper hints at this but doesn’t really answer it. Also, the single multilingual model being “competitive” with individual models is true, but from Table 4 it is not uniformly better, so I’d tone that down a bit.

Still, I came away thinking this will likely have impact. It’s practical, timely, and the gains are substantial. I would lean accept.",1,adversarial_gpt,io-EI8C0q6A
"I found the paper interesting and, honestly, more practically motivated than a lot of meta-RL submissions I’ve seen lately. The core idea—use offline reward-labeled data for meta-training, then collect unlabeled online interaction to reduce the adaptation-time distribution shift—is sensible, and in retrospect kind of obvious in a good way. The problem setup on p.2–3 is well articulated, especially the distinction between the adaptation data distribution induced by the learned exploration policy versus the static offline buffer. That is a real issue; I’ve run into related failure modes in offline RL and this paper is one of the few that states it clearly.

That said, I’m not fully convinced the method is as principled as the presentation suggests. The objective around Eq. (4) / Eq. (5) (assuming I read it correctly) seems to splice together offline reward-conditioned meta-training with an online self-supervised representation or dynamics-learning term, but I had to read that section twice. Figure 2 helps, but the algorithmic description is still a bit hand-wavy about what exactly is updated during the unlabeled online phase and what is frozen. If this is all specified in the appendix, it should really be clearer in the main text. Right now it feels like an idea paper with strong experiments.

The empirical results are good. Table 1 and the locomotion plots in Fig. 3 show a pretty striking gap over prior offline meta-RL baselines, and the claim that performance approaches online meta-RL is mostly supported. I do wish the authors were more careful here: in some environments the gap is small, in others not so small, and “matching” feels slightly overstated. Also, I might be wrong, but I did not see enough discussion of sensitivity to the amount of unlabeled online data. This is crucial to the paper’s practical pitch. If you need a huge amount of online interaction, even without rewards, that changes the story quite a bit.

Another concern is fairness of baselines. Were all prior methods tuned comparably for the offline setting? Offline meta-RL papers are notoriously brittle, and small implementation details matter a lot. The manipulation results (Table 2) are promising, but I would have liked at least one stronger ablation on the self-supervised objective itself. Is any online unlabeled data useful, or is the specific auxiliary loss essential?

Overall, I lean positive. The paper addresses a real bottleneck, and the results are stronger than I expected. But the method section needs sharpening, and some of the claims should be toned down. I’d probably accept this if the bar is novelty + practical significance, though not without reservations.",1,adversarial_gpt,s3V9I71JvkD
"I found this paper interesting and, honestly, a bit overdue. There has been a lot of excitement around Mamba-style models, but PEFT for SSMs has felt oddly underexplored compared to the endless LoRA-on-transformers literature. So I appreciate the paper’s attempt to map the space systematically rather than just proposing yet another variant.

The empirical message is fairly clear: prompt/prefix-style methods underperform on SSMs, vanilla LoRA still works, and where you place the adaptation matters a lot. I think the most useful takeaway is the negative result around tuning the SSM modules directly. Table 2 and Table 3 (if I’m reading them right) make that point pretty convincingly. In practice, this is probably what many people wanted to know. The proposed SDLoRA is also sensible rather than flashy, which I mean as a compliment.

That said, I was not fully convinced by the theoretical side. The analysis around why prefix tuning fails (around Eq. 6–10, and the discussion on p.5) felt more like an intuition dressed up as theory than a real explanatory result. I might be wrong, but the assumptions seem strong enough that the conclusion is somewhat baked in. Similarly, the argument for why LoRA should avoid SSM modules was plausible, but I don’t think it rises to the level of a satisfying theory paper contribution. It supports the experiments, yes, but doesn’t really predict much beyond them.

I also had some trouble with the scope of the benchmark. The paper says “systematic,” but the model/task coverage still felt limited. I would have liked more diversity in downstream settings, especially beyond the standard language tasks. SSMs are often motivated partly by long-context behavior, and I kept waiting for a stronger long-sequence adaptation result that really stresses the architectural distinction. Figure 3 was suggestive, but not enough. Also, after reading the experimental section twice, I was still unsure whether the hyperparameter tuning budget was truly comparable across PEFT methods; this matters a lot in papers like this.

The writing is mostly clear, though there are places where the terminology gets slippery. On p.4, the distinction between “SSM modules” and surrounding projections should be introduced more cleanly. I also thought the SDLoRA method description was a bit too compressed at first pass.

Overall, I think this is a solid empirical paper with practical value. Not groundbreaking, and the theory is weaker than the paper seems to think, but the main findings are useful and likely to hold up. I lean positive.",1,adversarial_gpt,27n0kvWgqT
"I read this paper with some interest because delayed/noisy reward plus credit assignment is a real problem, and in principle bringing preference-style supervision into the loop is a reasonable idea. The paper’s core claim, as I understand it from p.2–3, is that trajectories are bucketed into three preference levels based on delayed return, and then a causal Transformer predicts timestep-level relevance to those preferences, which is then used for credit assignment. I think the overall direction makes sense. In particular, the sepsis setting is a good choice; a lot of Mujoco-only papers claim “delayed reward” and then evaluate on toy-ish setups.

That said, I found the paper surprisingly hard to parse for what seems like a fairly simple method. After reading Sec. 3 twice, I’m still not entirely sure how the three preference categories are constructed in practice. Is this just quantile binning over returns? The wording around “the entire trajectory space” is vague. Eq. (4) and the surrounding text (I think p.4) seem to imply a probabilistic assignment, but elsewhere it sounds deterministic. This matters, because if the preference labels are derived directly from the same noisy delayed rewards the paper is trying to be robust against, then the robustness story becomes weaker than advertised.

The causal Transformer part also feels under-motivated. Figure 2 gives the architecture, but I did not see a convincing argument for why this is better than much simpler temporal models or even standard return decomposition baselines. In my experience, papers often drop in a Transformer because it looks modern, and I had that feeling here a bit. The ablations in Table 3 are not enough. I really wanted to see comparisons against a recurrent model with similar parameter count, and some sensitivity analysis on trajectory length / noise level. Without that, it’s hard to know whether the gains come from the preference formulation or just model capacity.

The experimental results are decent but not fully convincing. On Mujoco (Table 1), the margins over baselines are there, but some are modest, and I couldn’t tell whether hyperparameters were equally tuned. The sepsis experiment is potentially the most interesting part, but also the least transparent. What exactly is the reward noise process there? The setup on p.6–7 needs more detail.

Overall, I think there is a potentially useful idea here, but the current paper is underspecified and a bit overclaims robustness. I’m leaning borderline reject unless the camera-ready-level clarifications and stronger ablations are possible, because right now too many details are fuzzy.",1,adversarial_gpt,fHNpXyhrTC
"I had a somewhat mixed reaction to this paper. The basic premise — that numeric columns in tabular data may benefit from richer encodings than “just scale it and let the network sort it out” — is not crazy at all. In fact, I’m broadly sympathetic to it. People in tabular ML often under-explore representation choices. But as a conference paper, this reads much more like a library overview plus advocacy piece than a sharply formulated research contribution.

The biggest issue for me is novelty. By the time I got through the discussion of normalization, binning, clipping/noise, derivatives, and grouped “family tree” transformations (around pp. 3–5, especially the examples in Fig. 1 / Fig. 2), I still wasn’t clear what exactly is new scientifically versus what is an implementation convenience in Automunge. A package exposing many preprocessing variants is useful, sure, but usefulness is not the same thing as a publishable ML contribution. The “generalized solution to data augmentation by noise injection for tabular learning” claimed in the abstract feels overstated. Noise injection for tabular models is not new, and I did not see a convincing theoretical or empirical reason to call this generalized or novel in a strong sense.

I also found the experimental section frustrating. Table 1 and the later results tables (I think Tables 2–4, unless I misread the numbering) report gains, but the setup is underspecified. Which datasets are used, how were hyperparameters selected, were the baselines given equal tuning budget, and how sensitive are the gains to the exact transformation family depth? I went back to reread the methodology and still had trouble pinning this down. In my experience, preprocessing-heavy papers can accidentally win by expanding search space rather than by introducing a principled encoding. That possibility is not really ruled out here.

Another thing: the paper keeps gesturing toward “unknown interpretation” numeric features. I get the motivation, but this is a very slippery framing. If semantics are unknown, some transformations will help and others will absolutely destroy signal. The paper seems too optimistic on this point. Maybe I’m being harsh, but I wanted more failure cases.

There is something potentially valuable here as a practical toolkit paper. The family-tree abstraction is kind of neat, and I can imagine practitioners using it. But the paper needs a much crisper contribution statement, stronger baselines (including modern tabular deep models and non-deep models), and more rigorous ablations. Right now I’m not convinced this clears the bar for a top ML venue. My leaning is reject, though not because the idea is useless — more because the paper has not yet made the research case.",1,adversarial_gpt,2kImxCmYBic
"I found the paper interesting, and also a bit frustrating. The core idea — keep activations in FP storage, but align significands on the fly before MatMul so the actual multiply-accumulate runs in integer arithmetic — is genuinely clever. I’ve seen a lot of “we get FP accuracy with integer simplicity” papers over the years, and most of them collapse under closer inspection. This one at least has a concrete mechanism. Figure 3 helped; before that, the proposal felt hand-wavy.

That said, I had to read Sections 3 and 4 twice to pin down what is actually guaranteed. The claim in the abstract about achieving “the same level of errors as FP arithmetic” is a little slippery. Equation (6) and the surrounding discussion on p.5 seem to argue not equality of outputs but rough equivalence in rounding behavior under certain conditions. That is much weaker. Maybe I’m being too picky, but the title overreaches. “Winning both” is not really established unless the hardware overhead of pre-alignment is negligible across workloads, and I don’t think Table 2 fully proves that.

On the positive side, I do think the paper is technically more serious than many hardware/quantization submissions. The authors clearly understand floating-point datapaths, and the observation that standard FP MAC is itself not exact is important and often ignored. I also appreciated the accuracy results in Table 3; the drops seem small, and unlike some papers, they did not cherry-pick only tiny models. Still, the experimental section is not fully convincing. I could not tell from p.7 whether the hardware numbers are post-layout, synthesized, or partly analytical. That matters a lot. In my experience, alignment logic and control can eat into the neat “integer simplicity” story very quickly.

Another issue: the scope is narrower than the framing suggests. This is really for FP activations + quantized weights in MatMul-heavy settings. Fine. But the introduction (lines 48–71) reads as if this is a broader replacement for FP arithmetic in DNNs, which it is not.

Overall, I lean positive because the idea is novel and potentially useful, but I’m not entirely sure the paper is as complete as it wants to be. If accepted, I’d want the authors to tone down the claims and clarify the exact error-equivalence statement and hardware evaluation methodology.",1,adversarial_gpt,z92lBy1ehjI
"I had mixed feelings reading this paper. The core idea — letting agents send “peer evaluation” signals that gradually reshape each other’s rewards — is interesting, and honestly a bit more novel than a lot of the standard CTDE variants people keep repackaging. I can see why the authors are motivated: in semi-cooperative settings, the usual shared-reward story breaks down, and the paper is trying to address a real gap. That said, after reading it twice, I’m still not convinced the method is either clearly formulated enough or empirically solid enough for a top conference.

A lot hinges on the exact mechanism of reward reshaping, but I found the exposition around Eq. (3)–(6) pretty hard to follow. On page 4, the distinction between the environment reward, the peer evaluation signal, and the reshaped reward seems conceptually simple, but the actual update rule is not explained with enough care. Is the peer signal trained to predict counterfactual utility, immediate preference, or just a scalar “approval” heuristic? I might be wrong, but it reads more like a learned shaping term than a principled game-theoretic object. If so, the claims about inducing cooperation are a bit overstated.

The empirical section also left me unsatisfied. The prisoner’s dilemma example is fine as a sanity check, but by itself not very meaningful. In the larger tasks (I’m referring to the results in Table 2 and Fig. 3), the baselines feel weak and somewhat mismatched. Comparing mainly against CTDE-style methods while emphasizing that CTDE is unsuitable here is convenient. I would have liked to see stronger decentralized MARL baselines, or even simple hand-designed shaping / reciprocity heuristics. In my experience, these can be annoyingly competitive. Also, scalability is claimed repeatedly (page 2 and again near the conclusion), but I didn’t see convincing evidence beyond a modest increase in agent count.

Another issue is that the paper sometimes slides between “semi-cooperative” and “willingness to cooperate” without defining either rigorously. That sounds minor, but it matters because the whole setting depends on it. What equilibrium concept is the method targeting, if any? The discussion around non-stationarity is also a bit hand-wavy.

Still, I don’t want to be too negative. There is a seed of a good idea here, and Fig. 2 actually helped me understand the intuition better than the text did. But right now the paper feels under-theorized and under-validated. I lean weak reject. If the authors clarified the method substantially and strengthened the experiments, I could imagine being more positive.",1,adversarial_gpt,SyVhg20cK7
"I found the paper interesting, but also narrower and less convincing than it initially sounds. The main claim is that “Decomposed Learning” mitigates or removes grokking by parameterizing linear maps as \(U\Sigma V^T\), and the experiments on modular division mod 97 do show faster generalization in several settings. Figure 3 and Figure 4 make that point visually. Still, after reading this twice, I’m not convinced the paper has really isolated a mechanism rather than introduced another form of architectural/optimization bias that happens to help on this toy task.

A lot hangs on the modular division experiments, and that’s part of my problem. The paper repeatedly hints at broader relevance to transformers (including in the abstract and again near the end, around p. 8), but everything is on one synthetic task with one modulus. In my experience, grokking results can be annoyingly sensitive to setup details, and here I wanted much more evidence that this is not just a lucky reparameterization for mod-97 arithmetic. Table 1 is promising, yes, but I really wanted multiple moduli, at least some variation in train fraction, depth, width, weight decay, and seed counts reported clearly. Maybe this is in the appendix, but in the main paper it feels underdeveloped.

I also found the method description a bit slippery. The discussion around the SVD-style factorization (I think this is Eq. 3 or thereabouts) makes it sound as if the benefit comes from “compact, generalisable representations,” but that is more of an intuition than an argument. Why should this factorization specifically encourage the right inductive bias for modular division? Low-rank structure? Better conditioning? Implicit regularization? The paper gestures at all three at different points. I’m not entirely sure the authors themselves know which story they want to tell.

There are also some fairness issues in the comparison. If the decomposed model changes parameter count and optimization geometry simultaneously, then a baseline with matched parameter budget and maybe another low-rank or factored parameterization would be necessary. Otherwise the comparison is a bit too easy. I kept thinking of prior work on low-rank adaptation / factorized linear layers; this paper did not do enough to distinguish itself from that literature beyond applying it to grokking.

That said, I do think the empirical phenomenon is real, and potentially useful. The training curves are clean, and the reduction in grokking delay is substantial. So I’m torn. As a workshop paper I’d be more positive. For a top conference main track, I think this needs either stronger mechanistic analysis or much broader empirical validation. Right now it feels like a neat observation packaged as a general method.",1,adversarial_gpt,7Cx05z4pUc
